accommodation_type,address,category,city,description,detail_content,detail_url,district,email,images,item_id,list_snippet,listing_source_type,name,num_rooms,phone,price_range,source,source_category_code,star_rating,ward,website
Khách sạn,"Tổ Dân Phố Hương An Đông Huyện Quế Sơn Tỉnh Quảng Nam, Huyện Quế Sơn, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=14127,Quế Sơn Tỉnh Quảng Nam,,[],14127,"Khách sạn Dáng Ngọc Địa chỉ: Tổ dân phố Hương An Đông huyện quế Sơn tỉnh quảng nam, Huyện Quế Sơn, Quảng Nam",Tự đăng ký,Khách Sạn Dáng Ngọc,,,,csdl_vietnamtourism,cslt,5 sao,Quế Sơn Tỉnh Quảng Nam,
Khách sạn,"Số 234 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=10801,Ngũ Hành Sơn,,[],10801,"Khách sạn Palazzo Địa chỉ: Số 234 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Palazzo,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"13 DƯƠNG ĐÌNH NGHỆ, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=10803,Sơn Trà,,[],10803,"Khách sạn Parze Ocean Địa chỉ: 13 DƯƠNG ĐÌNH NGHỆ, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Parze Ocean,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"58 Phan Châu Trinh, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=12084,Hải Châu,,[],12084,"Khách sạn Đà Nẵng Địa chỉ: 58 Phan Châu Trinh, Quận Hải Châu, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Đà Nẵng,,,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"294 Võ Nguyên Giáp, Sơn Trà, Đà Nẵng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=14132,Sơn Trà,,[],14132,"Khách sạn Eden Occean View Đà Nẵng Địa chỉ: 294 Võ Nguyên Giáp, Sơn Trà, Đà Nẵng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Eden Occean View Đà Nẵng,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"86 - Nguyễn Chí Thanh, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=12853,Hội An,,[],12853,"Villa Loan Địa chỉ: 86 - Nguyễn Chí Thanh, Thành phố Hội An, Quảng Nam",Tự đăng ký,Villa Loan,,,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"03 Võ Văn Kiệt, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=13877,Sơn Trà,,[],13877,"Stella Maris Beach Hotel Da Nang Địa chỉ: 03 Võ Văn Kiệt, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Stella Maris Beach Hotel Da Nang,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"147-149 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=13878,Sơn Trà,,[],13878,"Star City Hotel & Apartments Địa chỉ: 147-149 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Star City Hotel & Apartments,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"39 Đường Giáp Văn Cương, Phường Hòa Minh, Quận Liên Chiểu, Thành phố Đà Nẵng, Hòa Khánh, Quận Liên Chiểu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=13367,Liên Chiểu,,[],13367,"VICTORY HOTEL Địa chỉ: 39 Đường Giáp Văn Cương, Phường Hòa Minh, Quận Liên Chiểu,TP Đà Nẵng, Hòa Khánh, Quận Liên Chiểu, Thành phố Đà Nẵng",Tự đăng ký,VICTORY HOTEL,,,,csdl_vietnamtourism,cslt,5 sao,Phường Hòa Minh,
Khách sạn,"19 Lạc Long Quân, Cửa Đại, Hội An, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=13879,Hội An,,[],13879,"KHÁCH SẠN LITTLE BEACH HỘI AN Địa chỉ: 19 Lạc Long Quân , Cửa Đại , Hội An , Thành phố Hội An, Quảng Nam",Tự đăng ký,KHÁCH SẠN LITTLE BEACH HỘI AN,,,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"260 Võ Nguyên Giáp, Sơn Trà, Đà Nẵng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=10808,Sơn Trà,,[],10808,"Khách sạn Mỹ Khê II Địa chỉ: 260 Võ Nguyên giáp, sơn trà, đà nẵng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Mỹ Khê II,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"261 HỒ Nghinh, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=13626,Sơn Trà,,[],13626,"KHÁCH SẠN CANDY ĐÀ NẴNG Địa chỉ: 261 HỒ NGHINH, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,KHÁCH SẠN CANDY ĐÀ NẴNG,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"134 Huyền Trân Công Chúa - Cẩm Châu - Hội An - Quảng Nam, Hội An Đông, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=13883,Hội An,,[],13883,"KHÁCH SẠN LITTLE RIVERSIDE HỘI AN Địa chỉ: 134 Huyền Trân Công Chúa - Cẩm Châu - Hội An - Quảng Nam, Hội An Đông, Thành phố Hội An, Quảng Nam",Tự đăng ký,KHÁCH SẠN LITTLE RIVERSIDE HỘI AN,,,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"55 Khuê Mỹ Đông 14, Ngũ Hành Sơn, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8764,Ngũ Hành Sơn,,[],8764,"Laurel Apartment Địa chỉ: 55 Khuê Mỹ Đông 14, Ngũ Hành Sơn, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,Laurel Apartment,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"69 - 71- 73 Đỗ Bí, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=11580,Ngũ Hành Sơn,,[],11580,"RUBY LIGHT HOTEL Địa chỉ: 69 - 71- 73 Đỗ Bí, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,RUBY LIGHT HOTEL,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"35 Nguyễn Thế Lộc, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8767,Sơn Trà,,[],8767,"Lento Apartments Địa chỉ: 35 Nguyễn Thế Lộc, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Lento Apartments,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"124 Phạm Văn Đồng, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=13375,Sơn Trà,,[],13375,"VIAN hotel Địa chỉ: 124 Phạm Văn Đồng, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,VIAN Hotel,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"747, Thanh Khê, Quận Thanh Khê, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=14400,Thanh Khê,,[],14400,"Paris Hotel Địa chỉ: 747, Thanh Khê, Quận Thanh Khê, Thành phố Đà Nẵng",Tự đăng ký,Paris Hotel,,,,csdl_vietnamtourism,cslt,5 sao,Thanh Khê,
Khách sạn,"Đường Trường Sa, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=14402,Ngũ Hành Sơn,,[],14402,"Park Regis Cocobay Da Nang Địa chỉ: Đường Trường Sa, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,Park Regis Cocobay Da Nang,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"79-81 Hoàng Bích Sơn, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8771,Sơn Trà,,[],8771,"Marvin Hotel & Apartment Da Nang Địa chỉ: 79-81 Hoàng Bích Sơn, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Marvin Hotel & Apartment Da Nang,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"417 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=12099,Sơn Trà,,[],12099,"Khách Sạn Trường Giang Địa chỉ: 417 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Trường Giang,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"90 Lê Mạnh Trinh, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8772,Sơn Trà,,[],8772,"Maple Suite and Apartment Địa chỉ: 90 Lê Mạnh Trinh, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Maple Suite And Apartment,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"12-14 Huyền Trân Công Chúa, Hội An Đông, Thành phố Hội An, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=14404,Hội An,,[],14404,"Pearl River Hoian Hotel & Spa Địa chỉ: 12-14 Huyền Trân Công Chúa , Hội An Đông, Thành phố Hội An, Quảng Nam",Tự đăng ký,Pearl River Hoian Hotel & Spa,,,,csdl_vietnamtourism,cslt,5 sao,Hội An,
Khách sạn,"103 Phan Tứ, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8773,Ngũ Hành Sơn,,[],8773,"MC Condotel Địa chỉ: 103 Phan Tứ, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,MC Condotel,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"14 Nguyễn Cao Luyện, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=11589,Sơn Trà,,[],11589,"Mari Gold hotel and apartment Địa chỉ: 14 Nguyễn cao luyện, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Mari Gold Hotel And Apartment,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"29 Ngô Gia Tự, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8774,Hải Châu,,[],8774,"Minh Trần Apartment and Hotel Địa chỉ: 29 Ngô Gia Tự, Quận Hải Châu, Thành phố Đà Nẵng",Tự đăng ký,Minh Trần Apartment And Hotel,,,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"LÔ 17 PHẠM VĂN ĐỒNG, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=10310,Sơn Trà,,[],10310,"khách sạn THANH NHUNG Địa chỉ: LÔ 17 PHẠM VĂN ĐỒNG, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn THANH NHUNG,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"196 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=12870,Ngũ Hành Sơn,,[],12870,"SEA CORNER BOUTIQUE HOTEL Địa chỉ: 196 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,SEA CORNER BOUTIQUE HOTEL,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"301 Chính Hữu, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=11847,Sơn Trà,,[],11847,"King house hotel Địa chỉ: 301 chính hữu, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,King House Hotel,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"18 - 24 Phan Tôn, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8776,Ngũ Hành Sơn,,[],8776,"Monalisa Hotel & Apartment Địa chỉ: 18 - 24 Phan Tôn, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,Monalisa Hotel & Apartment,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"990 Ngô Quyền, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=11593,Sơn Trà,,[],11593,"Maris Hotel Địa chỉ: 990 Ngô Quyền, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Maris Hotel,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"25 Mỹ Khê 1, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=11849,Sơn Trà,,[],11849,"King house villa Hotel Địa chỉ: 25 mỹ khê 1, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,King House Villa Hotel,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"TT113, Khu A2.3 Đường Hoàng Sa, Phường Thọ Quang, Quận Sơn Trà, Thành phố Đà Nẵng, Sơn Trà, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=10314,Sơn Trà,,[],10314,"Khách sạn Nguyên Gia Địa chỉ: TT113, Khu A2.3 đường Hoàng Sa, phường Thọ Quang, quận Sơn Trà, thành phố Đà Nẵng, Sơn Trà, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Nguyên Gia,,,,csdl_vietnamtourism,cslt,5 sao,Phường Thọ Quang,
Khách sạn,"Khối Hà My Đông B, Phường Điện Dương, Thị xã Điện Bàn, Tỉnh Quảng Nam, Thị xã Điện Bàn, Quảng Nam",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=10570,Điện Bàn,,[],10570,"Cong ty TNHH Indochina Resort Hoi An Địa chỉ: Khối Hà My Đông B, phường Điện Dương, thị xã Điện Bàn, tỉnh Quảng Nam, Thị xã Điện Bàn, Quảng Nam",Tự đăng ký,Cong Ty TNHH Indochina Resort Hoi An,,,,csdl_vietnamtourism,cslt,5 sao,Phường Điện Dương,
Khách sạn,"200 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=14155,Ngũ Hành Sơn,,[],14155,"Khách sạn Golden Lotus Địa chỉ: 200 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Golden Lotus,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"70 Loseby, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=14156,Sơn Trà,,[],14156,"Khách sạn Golden Rose III Địa chỉ: 70 LOSEBY, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Golden Rose III,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"Lô 12A Phạm Văn Đồng, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=14413,Sơn Trà,,[],14413,"Khách sạn La Maison Danang Beach Địa chỉ: Lô 12A Phạm Văn Đồng, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn La Maison Danang Beach,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"12 Tân Thuận, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8786,Sơn Trà,,[],8786,"Huy House Apartment Địa chỉ: 12 tân thuận, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Huy House Apartment,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"89 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=12882,Ngũ Hành Sơn,,[],12882,"SENORITA BOUTIQUE HOTEL Địa chỉ: 89 Trần Bạch Đằng, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,SENORITA BOUTIQUE HOTEL,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"252 Võ Nguyên Giáp, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=14162,Sơn Trà,,[],14162,"Khách sạn Grand Tourane Đà Nẵng Địa chỉ: 252 Võ Nguyên Giáp, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Grand Tourane Đà Nẵng,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"21 Hồ Thấu, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8787,Sơn Trà,,[],8787,"Huy House Hotel & Apartment Địa chỉ: 21 Hồ Thấu, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Huy House Hotel & Apartment,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"22 - 24 - 26 Hùng Vương, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=13652,Hải Châu,,[],13652,"The Vietnam Hostel Địa chỉ: 22 - 24 - 26 Hùng Vương, Quận Hải Châu, Thành phố Đà Nẵng",Tự đăng ký,The Vietnam Hostel,,,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"21-23 Vũ Mộng Nguyên, Ngũ Hành Sơn, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=11605,Ngũ Hành Sơn,,[],11605,"Meliora hotel & apartment Địa chỉ: 21-23 vũ mộng nguyên, Ngũ Hành Sơn, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,Meliora Hotel & Apartment,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"137 Trần Phú, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=14166,Hải Châu,,[],14166,"Khách sạn Hadiva Boutique Hotel Địa chỉ: 137 Trần Phú, Quận Hải Châu, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Hadiva Boutique Hotel,,,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"249 Hoài Thanh, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8791,Ngũ Hành Sơn,,[],8791,"Hộ Kinh Doanh Mỹ An Cư Địa chỉ: 249 Hoài Thanh, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,Hộ Kinh Doanh Mỹ An Cư,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"07 Quang Trung, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=14424,Hải Châu,,[],14424,"PETRO HOTEL Địa chỉ: 07 Quang Trung, Quận Hải Châu, Thành phố Đà Nẵng",Tự đăng ký,PETRO HOTEL,,,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"Lô 16, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=11865,Sơn Trà,,[],11865,"Gà Vàng hotel Địa chỉ: Lô 16, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Gà Vàng Hotel,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"97 Phan Châu Trinh, Hải Châu, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=13402,Hải Châu,,[],13402,"Công ty cổ phần du lịch Phương Đông Việt (Khách sạn Phương Đông) Địa chỉ: 97 Phan Châu trinh, Hải Châu, Quận Hải Châu, Thành phố Đà Nẵng",Tự đăng ký,Công Ty Cổ Phần Du Lịch Phương Đông Việt (Khách Sạn Phương Đông),,,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"68 Võ Nguyên Gíap, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=11867,Sơn Trà,,[],11867,"Jazz hotel Địa chỉ: 68 Võ Nguyên Gíap, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Jazz Hotel,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"44 Lâm Hoành, Phường Phước Mỹ, Quận Sơn Trà, Thành phố Đà Nẵng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8796,Sơn Trà,,[],8796,"K-House Vs Apartment Địa chỉ: 44 Lâm Hoành, phường Phước Mỹ, quận Sơn Trà, thành phố Đà Nẵng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,K-House Vs Apartment,,,,csdl_vietnamtourism,cslt,5 sao,Phường Phước Mỹ,
Khách sạn,"38 Phạm Thiều, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8797,Sơn Trà,,[],8797,"KOBOS APARTMENT Địa chỉ: 38 Phạm Thiều, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,KOBOS APARTMENT,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"Đà Nẵng, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=11869,Ngũ Hành Sơn,,[],11869,"Sincero Hotel & Apartment Địa chỉ: Đà Nẵng, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",Tự đăng ký,Sincero Hotel & Apartment,,,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"494A Đườnhg 2/9, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=12637,Hải Châu,,[],12637,"Khách sạn Tân Phương Nam Địa chỉ: 494A Đườnhg 2/9, Quận Hải Châu, Thành phố Đà Nẵng",Tự đăng ký,Khách Sạn Tân Phương Nam,,,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"47 Thạch Lam, Phước Mỹ, Sơn Trà, Đà Nẵng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=8798,Sơn Trà,,[],8798,"Ka home Địa chỉ: 47 Thạch Lam , Phước Mỹ , Sơn Trà , Đà Nẵng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",Tự đăng ký,Ka Home,,,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
